	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
341	2006-07-10	113	32.83	21	11	2.62	1
342	2006-07-11	113	33.09	21	11	2.62	1
343	2006-07-12	113	31.66	21	12	2.59	1
344	2006-07-13	113	29.63	21	11	2.42	1
345	2006-07-14	113	29.67	21	12	2.45	1
346	2006-07-17	113	30.18	21	12	2.48	1
347	2006-07-18	113	30.24	21	12	2.49	1
348	2006-07-19	113	29.32	21	12	2.43	1
349	2006-07-20	113	29.97	21	11	2.45	1
350	2006-07-21	113	30.03	21	11	2.46	1
351	2006-07-24	113	30.37	21	10	2.45	1
352	2006-07-25	113	30.8	21	10	2.48	1
353	2006-07-26	113	31.17	21	10	2.52	1
354	2006-07-27	113	30.58	21	11	2.49	1
355	2006-07-28	113	31.01	21	9	2.47	1
356	2006-07-31	113	29.68	21	9	2.38	1
357	2006-08-01	113	29.25	21	9	2.34	1
358	2006-08-02	113	29.08	21	9	2.33	1
359	2006-08-03	113	29.11	21	9	2.34	1
360	2006-08-04	113	28.1	21	9	2.27	1
361	2006-08-07	113	27.38	22	8	2.19	1
362	2006-08-08	113	28.05	22	8	2.25	1
363	2006-08-09	113	28.14	22	8	2.25	1
364	2006-08-10	113	28.18	22	8	2.28	1
365	2006-08-11	113	28.34	22	8	2.29	1
366	2006-08-14	113	27.4	22	8	2.22	1
367	2006-08-15	113	28.13	22	8	2.26	1
368	2006-08-16	113	28.46	22	8	2.29	1
369	2006-08-17	113	28.31	22	8	2.29	1
370	2006-08-18	113	28.2	22	8	2.27	1
371	2006-08-21	113	28.42	21	8	2.28	1
372	2006-08-22	113	29.06	20	8	2.3	1
373	2006-08-23	113	28.83	20	8	2.28	1
374	2006-08-24	113	29.09	20	8	2.3	1
375	2006-08-25	113	28.9	20	8	2.3	1
376	2006-08-28	113	29.34	20	8	2.34	1
377	2006-08-29	113	29.0	20	8	2.31	2
378	2006-08-30	113	29.04	20	8	2.31	2
379	2006-08-31	113	29.09	21	7	2.32	2
380	2006-09-01	113	28.54	21	7	2.27	2
381	2006-09-04	113	29.17	21	7	2.32	2
382	2006-09-05	113	29.19	21	7	2.33	2
383	2006-09-06	113	29.35	21	7	2.34	2
384	2006-09-07	113	28.92	21	7	2.31	2
385	2006-09-08	113	29.02	21	7	2.31	2
386	2006-09-11	113	29.22	21	7	2.33	2
387	2006-09-12	113	29.34	21	7	2.34	2
388	2006-09-13	113	28.97	21	7	2.31	2
389	2006-09-14	113	28.87	21	7	2.31	2
390	2006-09-15	113	29.23	21	7	2.33	2
391	2006-09-18	113	29.62	21	7	2.36	2
392	2006-09-19	113	29.63	21	7	2.37	2
393	2006-09-20	113	29.74	21	7	2.38	2
394	2006-09-21	113	29.96	21	7	2.39	2
395	2006-09-22	113	29.82	21	7	2.37	2
396	2006-09-25	113	29.74	21	7	2.37	2
397	2006-09-26	113	29.67	21	7	2.36	2
398	2006-09-27	113	30.0	21	7	2.39	2
399	2006-09-28	113	30.29	21	7	2.4	2
