	date	sw1_code	sw1_name	total_count	pe	pe_negative_count	pe_over_125_count	pb
3132	2005-07-21	801003	申万A指	1274	18.79	218	64	1.42
3133	2005-07-21	801010	农林牧渔	36	21.06	7	2	1.27
3134	2005-07-21	801020	采掘	37	12.71	6	1	1.42
3135	2005-07-21	801030	化工	97	17.12	11	5	1.25
3136	2005-07-21	801040	钢铁	23	6.37	1	1	1.06
3137	2005-07-21	801050	有色金属	53	16.12	8	2	1.37
3138	2005-07-21	801080	电子	50	23.05	8	0	1.48
3139	2005-07-21	801110	家用电器	18	22.21	3	1	1.16
3140	2005-07-21	801120	食品饮料	41	25.58	6	3	1.34
3141	2005-07-21	801130	纺织服装	23	16.28	6	3	1.62
3142	2005-07-21	801140	轻工制造	31	21.48	2	2	1.37
3143	2005-07-21	801150	医药生物	113	24.39	22	5	1.61
3144	2005-07-21	801160	公用事业	90	19.97	18	2	1.3
3145	2005-07-21	801170	交通运输	57	20.21	5	1	1.74
3146	2005-07-21	801180	房地产	113	16.66	26	7	1.47
3147	2005-07-21	801200	商业贸易	64	23.6	5	7	1.44
3148	2005-07-21	801210	休闲服务	20	23.69	5	2	1.5
3149	2005-07-21	801230	综合	27	25.83	4	1	2.17
3150	2005-07-21	801710	建筑材料	26	17.46	6	1	1.17
3151	2005-07-21	801720	建筑装饰	27	21.21	7	2	1.59
3152	2005-07-21	801730	电气设备	37	19.26	3	5	1.6
3153	2005-07-21	801740	国防军工	32	29.8	7	1	1.33
3154	2005-07-21	801750	计算机	29	25.59	2	1	2.11
3155	2005-07-21	801760	传媒	44	27.95	17	3	1.52
3156	2005-07-21	801770	通信	25	22.64	3	2	1.05
3157	2005-07-21	801780	银行	5	17.61	0	0	2.22
3158	2005-07-21	801790	非银金融	38	15.37	11	1	1.31
3159	2005-07-21	801880	汽车	55	16.17	12	2	1.64
3160	2005-07-21	801890	机械设备	63	17.5	7	1	1.23
3161	2005-07-22	801003	申万A指	1274	19.19	218	66	1.46
3162	2005-07-22	801010	农林牧渔	36	21.6	7	2	1.3
3163	2005-07-22	801020	采掘	37	12.91	6	1	1.45
3164	2005-07-22	801030	化工	97	17.43	11	5	1.28
3165	2005-07-22	801040	钢铁	23	6.42	1	1	1.07
3166	2005-07-22	801050	有色金属	53	16.19	8	3	1.41
3167	2005-07-22	801080	电子	50	23.55	8	0	1.52
3168	2005-07-22	801110	家用电器	18	22.46	3	1	1.17
3169	2005-07-22	801120	食品饮料	41	26.22	6	3	1.38
3170	2005-07-22	801130	纺织服装	23	16.38	6	3	1.65
3171	2005-07-22	801140	轻工制造	31	22.08	2	2	1.41
3172	2005-07-22	801150	医药生物	113	24.92	22	5	1.65
3173	2005-07-22	801160	公用事业	90	20.52	18	2	1.34
3174	2005-07-22	801170	交通运输	57	20.56	5	1	1.78
3175	2005-07-22	801180	房地产	113	17.31	26	7	1.52
3176	2005-07-22	801200	商业贸易	64	24.09	5	7	1.47
3177	2005-07-22	801210	休闲服务	20	24.27	5	2	1.54
3178	2005-07-22	801230	综合	27	26.59	4	1	2.25
3179	2005-07-22	801710	建筑材料	26	17.85	6	1	1.2
3180	2005-07-22	801720	建筑装饰	27	20.81	7	3	1.64
3181	2005-07-22	801730	电气设备	37	19.7	3	5	1.65
3182	2005-07-22	801740	国防军工	32	30.72	7	1	1.38
3183	2005-07-22	801750	计算机	29	26.1	2	1	2.16
3184	2005-07-22	801760	传媒	44	28.69	17	3	1.57
3185	2005-07-22	801770	通信	25	23.49	3	2	1.08
3186	2005-07-22	801780	银行	5	18.12	0	0	2.28
3187	2005-07-22	801790	非银金融	38	15.84	11	1	1.35
3188	2005-07-22	801880	汽车	55	16.5	12	2	1.68
3189	2005-07-22	801890	机械设备	63	17.88	7	1	1.26
3190	2005-07-25	801003	申万A指	1274	19.15	218	65	1.45
3191	2005-07-25	801010	农林牧渔	36	21.42	7	2	1.29
3192	2005-07-25	801020	采掘	37	12.75	6	1	1.44
3193	2005-07-25	801030	化工	97	17.35	11	5	1.27
3194	2005-07-25	801040	钢铁	23	6.42	1	1	1.07
3195	2005-07-25	801050	有色金属	53	16.5	8	2	1.41
3196	2005-07-25	801080	电子	50	23.22	8	0	1.5
3197	2005-07-25	801110	家用电器	18	22.08	3	1	1.16
3198	2005-07-25	801120	食品饮料	41	26.31	6	3	1.4
3199	2005-07-25	801130	纺织服装	23	16.05	6	3	1.6
3200	2005-07-25	801140	轻工制造	31	22.03	2	2	1.41
3201	2005-07-25	801150	医药生物	113	24.79	22	5	1.65
3202	2005-07-25	801160	公用事业	90	20.69	18	2	1.34
3203	2005-07-25	801170	交通运输	57	20.46	5	1	1.78
3204	2005-07-25	801180	房地产	113	17.54	26	7	1.53
3205	2005-07-25	801200	商业贸易	64	24.07	5	7	1.47
3206	2005-07-25	801210	休闲服务	20	23.98	5	2	1.53
3207	2005-07-25	801230	综合	27	26.58	4	1	2.25
3208	2005-07-25	801710	建筑材料	26	17.79	6	1	1.2
3209	2005-07-25	801720	建筑装饰	27	20.62	7	3	1.63
3210	2005-07-25	801730	电气设备	37	19.61	3	5	1.64
3211	2005-07-25	801740	国防军工	32	30.65	7	1	1.38
3212	2005-07-25	801750	计算机	29	25.79	2	1	2.13
3213	2005-07-25	801760	传媒	44	28.7	17	3	1.56
3214	2005-07-25	801770	通信	25	23.24	3	2	1.07
3215	2005-07-25	801780	银行	5	18.16	0	0	2.29
3216	2005-07-25	801790	非银金融	38	15.94	11	1	1.35
3217	2005-07-25	801880	汽车	55	16.3	12	2	1.69
3218	2005-07-25	801890	机械设备	63	17.72	7	1	1.25
3219	2005-07-26	801003	申万A指	1274	19.61	216	66	1.49
3220	2005-07-26	801010	农林牧渔	36	21.99	7	2	1.33
3221	2005-07-26	801020	采掘	37	13.28	6	1	1.49
3222	2005-07-26	801030	化工	97	17.86	10	5	1.31
3223	2005-07-26	801040	钢铁	23	6.54	1	1	1.09
3224	2005-07-26	801050	有色金属	53	16.57	8	3	1.45
3225	2005-07-26	801080	电子	50	23.92	8	0	1.55
3226	2005-07-26	801110	家用电器	18	22.43	3	1	1.18
3227	2005-07-26	801120	食品饮料	41	26.83	6	3	1.43
3228	2005-07-26	801130	纺织服装	23	16.52	6	3	1.68
3229	2005-07-26	801140	轻工制造	31	22.42	2	2	1.44
3230	2005-07-26	801150	医药生物	113	25.33	22	5	1.69
3231	2005-07-26	801160	公用事业	90	21.29	17	2	1.37
3232	2005-07-26	801170	交通运输	57	20.8	5	1	1.82
3233	2005-07-26	801180	房地产	113	17.99	26	7	1.57
3234	2005-07-26	801200	商业贸易	64	24.67	5	7	1.5
3235	2005-07-26	801210	休闲服务	20	24.58	5	2	1.56
3236	2005-07-26	801230	综合	27	27.38	4	1	2.34
3237	2005-07-26	801710	建筑材料	26	18.16	6	1	1.22
3238	2005-07-26	801720	建筑装饰	27	20.95	7	3	1.67
3239	2005-07-26	801730	电气设备	37	20.02	3	5	1.69
3240	2005-07-26	801740	国防军工	32	31.54	7	1	1.41
3241	2005-07-26	801750	计算机	29	26.38	2	1	2.19
3242	2005-07-26	801760	传媒	44	29.38	17	3	1.61
3243	2005-07-26	801770	通信	25	24.01	3	2	1.11
3244	2005-07-26	801780	银行	5	18.38	0	0	2.31
3245	2005-07-26	801790	非银金融	38	16.23	11	1	1.38
3246	2005-07-26	801880	汽车	55	16.66	12	2	1.72
3247	2005-07-26	801890	机械设备	63	18.2	7	1	1.28
3248	2005-07-27	801003	申万A指	1274	19.96	217	67	1.52
3249	2005-07-27	801010	农林牧渔	36	22.49	7	2	1.36
3250	2005-07-27	801020	采掘	37	13.78	6	1	1.53
3251	2005-07-27	801030	化工	97	18.18	10	5	1.33
3252	2005-07-27	801040	钢铁	23	6.68	1	1	1.12
3253	2005-07-27	801050	有色金属	53	15.82	8	3	1.47
3254	2005-07-27	801080	电子	50	24.68	8	0	1.6
3255	2005-07-27	801110	家用电器	18	23.02	3	1	1.21
3256	2005-07-27	801120	食品饮料	41	27.11	6	3	1.44
3257	2005-07-27	801130	纺织服装	23	16.97	6	3	1.73
3258	2005-07-27	801140	轻工制造	31	22.76	2	2	1.47
3259	2005-07-27	801150	医药生物	113	25.73	23	5	1.72
3260	2005-07-27	801160	公用事业	90	21.69	17	2	1.39
3261	2005-07-27	801170	交通运输	57	21.27	5	1	1.84
3262	2005-07-27	801180	房地产	113	18.36	26	7	1.6
3263	2005-07-27	801200	商业贸易	64	24.68	5	8	1.53
3264	2005-07-27	801210	休闲服务	20	25.14	5	2	1.6
3265	2005-07-27	801230	综合	27	27.68	4	1	2.39
3266	2005-07-27	801710	建筑材料	26	18.6	6	1	1.25
3267	2005-07-27	801720	建筑装饰	27	21.31	7	3	1.71
3268	2005-07-27	801730	电气设备	37	20.67	3	5	1.72
3269	2005-07-27	801740	国防军工	32	31.64	7	1	1.44
3270	2005-07-27	801750	计算机	29	27.12	2	1	2.26
3271	2005-07-27	801760	传媒	44	30.06	17	3	1.65
3272	2005-07-27	801770	通信	25	24.72	3	2	1.14
3273	2005-07-27	801780	银行	5	18.49	0	0	2.33
3274	2005-07-27	801790	非银金融	38	16.69	11	1	1.41
3275	2005-07-27	801880	汽车	55	17.21	12	2	1.78
3276	2005-07-27	801890	机械设备	63	18.66	7	1	1.31
3277	2005-07-28	801003	申万A指	1274	19.88	218	68	1.52
3278	2005-07-28	801010	农林牧渔	36	22.02	7	3	1.37
3279	2005-07-28	801020	采掘	37	13.65	6	1	1.53
3280	2005-07-28	801030	化工	97	18.13	10	5	1.33
3281	2005-07-28	801040	钢铁	23	6.61	1	1	1.12
3282	2005-07-28	801050	有色金属	53	15.99	8	3	1.48
3283	2005-07-28	801080	电子	50	24.73	8	0	1.6
3284	2005-07-28	801110	家用电器	18	23.02	3	1	1.22
3285	2005-07-28	801120	食品饮料	41	27.06	6	3	1.44
3286	2005-07-28	801130	纺织服装	23	17.02	6	3	1.76
3287	2005-07-28	801140	轻工制造	31	22.7	2	2	1.46
3288	2005-07-28	801150	医药生物	113	25.66	23	5	1.72
3289	2005-07-28	801160	公用事业	90	21.61	18	1	1.39
3290	2005-07-28	801170	交通运输	57	21.19	5	1	1.83
3291	2005-07-28	801180	房地产	113	18.12	26	8	1.6
3292	2005-07-28	801200	商业贸易	64	24.59	5	8	1.52
3293	2005-07-28	801210	休闲服务	20	25.31	5	2	1.6
3294	2005-07-28	801230	综合	27	27.44	4	1	2.4
3295	2005-07-28	801710	建筑材料	26	18.94	6	1	1.27
3296	2005-07-28	801720	建筑装饰	27	21.21	7	3	1.7
3297	2005-07-28	801730	电气设备	37	20.58	3	5	1.71
3298	2005-07-28	801740	国防军工	32	31.61	7	1	1.44
3299	2005-07-28	801750	计算机	29	26.84	2	1	2.22
3300	2005-07-28	801760	传媒	44	30.26	17	3	1.65
3301	2005-07-28	801770	通信	25	24.78	3	2	1.12
3302	2005-07-28	801780	银行	5	18.51	0	0	2.33
3303	2005-07-28	801790	非银金融	38	16.48	11	1	1.42
3304	2005-07-28	801880	汽车	55	17.0	12	2	1.75
3305	2005-07-28	801890	机械设备	63	18.71	7	1	1.31
3306	2005-07-29	801003	申万A指	1274	19.79	220	67	1.52
3307	2005-07-29	801010	农林牧渔	36	23.01	7	3	1.37
3308	2005-07-29	801020	采掘	37	13.52	6	1	1.52
3309	2005-07-29	801030	化工	97	18.16	10	5	1.33
3310	2005-07-29	801040	钢铁	23	6.59	1	1	1.11
3311	2005-07-29	801050	有色金属	53	16.01	8	3	1.48
3312	2005-07-29	801080	电子	50	24.78	8	0	1.61
3313	2005-07-29	801110	家用电器	18	22.88	3	1	1.21
3314	2005-07-29	801120	食品饮料	41	26.29	7	3	1.44
3315	2005-07-29	801130	纺织服装	23	16.95	6	3	1.74
3316	2005-07-29	801140	轻工制造	31	22.38	2	2	1.44
3317	2005-07-29	801150	医药生物	113	25.66	23	5	1.71
3318	2005-07-29	801160	公用事业	90	21.48	18	1	1.38
3319	2005-07-29	801170	交通运输	57	21.05	5	1	1.82
3320	2005-07-29	801180	房地产	113	17.94	26	8	1.59
3321	2005-07-29	801200	商业贸易	64	24.76	5	7	1.51
3322	2005-07-29	801210	休闲服务	20	25.14	5	2	1.59
3323	2005-07-29	801230	综合	27	27.49	4	1	2.41
3324	2005-07-29	801710	建筑材料	26	18.83	6	1	1.25
3325	2005-07-29	801720	建筑装饰	27	21.05	7	3	1.68
3326	2005-07-29	801730	电气设备	37	20.41	3	5	1.7
3327	2005-07-29	801740	国防军工	32	30.68	8	1	1.44
3328	2005-07-29	801750	计算机	29	26.86	2	1	2.23
3329	2005-07-29	801760	传媒	44	30.09	17	3	1.64
3330	2005-07-29	801770	通信	25	24.85	3	2	1.13
3331	2005-07-29	801780	银行	5	18.58	0	0	2.33
3332	2005-07-29	801790	非银金融	38	16.27	11	1	1.41
3333	2005-07-29	801880	汽车	55	16.95	12	2	1.76
3334	2005-07-29	801890	机械设备	63	18.52	7	1	1.31
3335	2005-08-01	801003	申万A指	1274	19.86	221	71	1.53
3336	2005-08-01	801010	农林牧渔	36	23.1	7	3	1.38
3337	2005-08-01	801020	采掘	37	13.72	6	1	1.54
3338	2005-08-01	801030	化工	97	18.02	10	6	1.34
3339	2005-08-01	801040	钢铁	23	6.63	1	1	1.12
3340	2005-08-01	801050	有色金属	53	16.14	8	3	1.5
3341	2005-08-01	801080	电子	50	24.98	9	0	1.62
3342	2005-08-01	801110	家用电器	18	23.35	3	1	1.23
3343	2005-08-01	801120	食品饮料	41	26.38	7	3	1.45
3344	2005-08-01	801130	纺织服装	23	16.98	6	3	1.76
3345	2005-08-01	801140	轻工制造	31	22.62	2	2	1.46
3346	2005-08-01	801150	医药生物	113	25.38	23	7	1.72
3347	2005-08-01	801160	公用事业	90	21.64	18	1	1.4
3348	2005-08-01	801170	交通运输	57	21.21	5	1	1.84
3349	2005-08-01	801180	房地产	113	17.86	26	8	1.59
3350	2005-08-01	801200	商业贸易	64	24.57	5	8	1.52
3351	2005-08-01	801210	休闲服务	20	25.75	5	2	1.58
3352	2005-08-01	801230	综合	27	27.65	4	1	2.44
3353	2005-08-01	801710	建筑材料	26	19.18	6	1	1.27
3354	2005-08-01	801720	建筑装饰	27	21.14	7	3	1.71
3355	2005-08-01	801730	电气设备	37	20.49	3	5	1.7
3356	2005-08-01	801740	国防军工	32	30.62	8	1	1.45
3357	2005-08-01	801750	计算机	29	26.84	2	1	2.25
3358	2005-08-01	801760	传媒	44	30.35	17	3	1.65
3359	2005-08-01	801770	通信	25	25.63	3	2	1.14
3360	2005-08-01	801780	银行	5	18.41	0	0	2.31
3361	2005-08-01	801790	非银金融	38	16.64	11	1	1.43
3362	2005-08-01	801880	汽车	55	16.99	12	2	1.77
3363	2005-08-01	801890	机械设备	63	18.81	7	1	1.31
3364	2005-08-02	801003	申万A指	1274	20.19	220	72	1.56
3365	2005-08-02	801010	农林牧渔	36	23.45	7	3	1.4
3366	2005-08-02	801020	采掘	37	13.98	6	1	1.58
3367	2005-08-02	801030	化工	97	18.26	10	6	1.36
3368	2005-08-02	801040	钢铁	23	6.71	1	1	1.13
3369	2005-08-02	801050	有色金属	53	16.55	8	3	1.53
3370	2005-08-02	801080	电子	50	25.58	9	0	1.66
3371	2005-08-02	801110	家用电器	18	23.64	3	1	1.24
3372	2005-08-02	801120	食品饮料	41	26.81	7	3	1.47
3373	2005-08-02	801130	纺织服装	23	18.26	5	3	1.74
3374	2005-08-02	801140	轻工制造	31	22.95	2	2	1.48
3375	2005-08-02	801150	医药生物	113	25.44	23	7	1.75
3376	2005-08-02	801160	公用事业	90	21.98	18	1	1.43
3377	2005-08-02	801170	交通运输	57	21.46	5	1	1.86
3378	2005-08-02	801180	房地产	113	18.29	26	8	1.63
3379	2005-08-02	801200	商业贸易	64	25.02	5	8	1.55
3380	2005-08-02	801210	休闲服务	20	25.26	5	2	1.61
3381	2005-08-02	801230	综合	27	28.23	4	1	2.5
3382	2005-08-02	801710	建筑材料	26	19.65	6	1	1.3
3383	2005-08-02	801720	建筑装饰	27	21.51	7	3	1.76
3384	2005-08-02	801730	电气设备	37	20.87	3	5	1.74
3385	2005-08-02	801740	国防军工	32	30.9	8	1	1.47
3386	2005-08-02	801750	计算机	29	27.14	2	1	2.27
3387	2005-08-02	801760	传媒	44	30.91	17	3	1.69
3388	2005-08-02	801770	通信	25	26.03	3	2	1.16
3389	2005-08-02	801780	银行	5	18.72	0	0	2.35
3390	2005-08-02	801790	非银金融	38	16.57	11	2	1.46
3391	2005-08-02	801880	汽车	55	17.29	12	2	1.81
3392	2005-08-02	801890	机械设备	63	19.13	7	1	1.34
3393	2005-08-03	801003	申万A指	1274	20.39	220	72	1.57
3394	2005-08-03	801010	农林牧渔	36	23.77	7	3	1.41
3395	2005-08-03	801020	采掘	37	14.12	6	1	1.6
3396	2005-08-03	801030	化工	97	18.43	10	6	1.37
3397	2005-08-03	801040	钢铁	23	6.79	1	1	1.14
3398	2005-08-03	801050	有色金属	53	16.79	8	3	1.54
3399	2005-08-03	801080	电子	50	25.75	9	0	1.67
3400	2005-08-03	801110	家用电器	18	23.72	3	1	1.26
3401	2005-08-03	801120	食品饮料	41	26.95	7	3	1.48
3402	2005-08-03	801130	纺织服装	23	18.56	5	3	1.77
3403	2005-08-03	801140	轻工制造	31	22.84	2	2	1.49
3404	2005-08-03	801150	医药生物	113	25.42	23	7	1.77
3405	2005-08-03	801160	公用事业	90	22.14	18	1	1.44
3406	2005-08-03	801170	交通运输	57	21.56	5	1	1.87
3407	2005-08-03	801180	房地产	113	18.49	26	8	1.66
3408	2005-08-03	801200	商业贸易	64	25.13	5	8	1.56
3409	2005-08-03	801210	休闲服务	20	25.62	5	2	1.64
3410	2005-08-03	801230	综合	27	28.5	4	1	2.49
3411	2005-08-03	801710	建筑材料	26	20.22	6	1	1.34
3412	2005-08-03	801720	建筑装饰	27	21.75	7	3	1.78
3413	2005-08-03	801730	电气设备	37	21.0	3	5	1.76
3414	2005-08-03	801740	国防军工	32	31.46	8	1	1.5
3415	2005-08-03	801750	计算机	29	27.52	2	1	2.29
3416	2005-08-03	801760	传媒	44	31.2	17	3	1.71
3417	2005-08-03	801770	通信	25	26.42	3	2	1.18
3418	2005-08-03	801780	银行	5	18.7	0	0	2.35
3419	2005-08-03	801790	非银金融	38	16.91	11	2	1.48
3420	2005-08-03	801880	汽车	55	17.52	12	2	1.84
3421	2005-08-03	801890	机械设备	63	19.42	7	1	1.36
3422	2005-08-04	801003	申万A指	1274	20.28	219	73	1.56
3423	2005-08-04	801010	农林牧渔	36	23.68	7	3	1.4
3424	2005-08-04	801020	采掘	37	13.96	6	1	1.59
3425	2005-08-04	801030	化工	97	18.3	10	6	1.36
3426	2005-08-04	801040	钢铁	23	6.77	1	1	1.13
3427	2005-08-04	801050	有色金属	53	16.73	8	3	1.54
3428	2005-08-04	801080	电子	50	25.64	9	0	1.66
3429	2005-08-04	801110	家用电器	18	23.53	3	1	1.25
3430	2005-08-04	801120	食品饮料	41	26.8	6	4	1.47
3431	2005-08-04	801130	纺织服装	23	18.44	5	3	1.74
3432	2005-08-04	801140	轻工制造	31	22.6	2	2	1.47
3433	2005-08-04	801150	医药生物	113	25.39	23	7	1.75
3434	2005-08-04	801160	公用事业	90	22.08	18	1	1.43
3435	2005-08-04	801170	交通运输	57	21.33	5	1	1.86
3436	2005-08-04	801180	房地产	113	18.48	26	8	1.65
3437	2005-08-04	801200	商业贸易	64	25.18	5	8	1.54
3438	2005-08-04	801210	休闲服务	20	25.33	5	2	1.62
3439	2005-08-04	801230	综合	27	28.48	4	1	2.43
3440	2005-08-04	801710	建筑材料	26	20.06	6	1	1.33
3441	2005-08-04	801720	建筑装饰	27	21.64	7	3	1.76
3442	2005-08-04	801730	电气设备	37	20.89	3	5	1.75
3443	2005-08-04	801740	国防军工	32	31.22	8	1	1.48
3444	2005-08-04	801750	计算机	29	27.67	2	1	2.26
3445	2005-08-04	801760	传媒	44	31.01	17	3	1.7
3446	2005-08-04	801770	通信	25	26.66	3	2	1.18
3447	2005-08-04	801780	银行	5	18.57	0	0	2.33
3448	2005-08-04	801790	非银金融	38	16.7	11	2	1.47
3449	2005-08-04	801880	汽车	55	17.29	12	2	1.8
3450	2005-08-04	801890	机械设备	63	19.25	7	1	1.34
3451	2005-08-05	801003	申万A指	1274	20.81	219	73	1.61
3452	2005-08-05	801010	农林牧渔	36	24.64	7	3	1.45
3453	2005-08-05	801020	采掘	37	14.01	6	2	1.64
3454	2005-08-05	801030	化工	97	18.84	10	6	1.4
3455	2005-08-05	801040	钢铁	23	6.95	1	1	1.15
3456	2005-08-05	801050	有色金属	53	17.31	8	3	1.59
3457	2005-08-05	801080	电子	50	26.53	9	0	1.72
3458	2005-08-05	801110	家用电器	18	24.0	3	1	1.27
3459	2005-08-05	801120	食品饮料	41	27.43	6	4	1.5
3460	2005-08-05	801130	纺织服装	23	18.65	5	3	1.79
3461	2005-08-05	801140	轻工制造	31	23.21	2	2	1.51
3462	2005-08-05	801150	医药生物	113	26.03	23	7	1.8
3463	2005-08-05	801160	公用事业	90	22.25	18	1	1.47
3464	2005-08-05	801170	交通运输	57	21.86	5	1	1.91
3465	2005-08-05	801180	房地产	113	18.86	26	8	1.7
3466	2005-08-05	801200	商业贸易	64	25.79	5	8	1.58
3467	2005-08-05	801210	休闲服务	20	26.33	5	2	1.68
3468	2005-08-05	801230	综合	27	28.95	4	1	2.54
3469	2005-08-05	801710	建筑材料	26	20.45	6	1	1.36
3470	2005-08-05	801720	建筑装饰	27	22.2	7	3	1.81
3471	2005-08-05	801730	电气设备	37	22.1	3	4	1.79
3472	2005-08-05	801740	国防军工	32	32.03	8	1	1.52
3473	2005-08-05	801750	计算机	29	28.62	2	1	2.35
3474	2005-08-05	801760	传媒	44	31.87	17	3	1.75
3475	2005-08-05	801770	通信	25	27.43	3	2	1.22
3476	2005-08-05	801780	银行	5	19.2	0	0	2.41
3477	2005-08-05	801790	非银金融	38	17.17	11	2	1.51
3478	2005-08-05	801880	汽车	55	17.79	12	2	1.85
3479	2005-08-05	801890	机械设备	63	19.89	7	1	1.39
3480	2005-08-08	801003	申万A指	1274	21.05	220	76	1.63
3481	2005-08-08	801010	农林牧渔	36	25.28	7	3	1.46
3482	2005-08-08	801020	采掘	37	14.14	6	2	1.65
3483	2005-08-08	801030	化工	97	19.12	10	6	1.43
3484	2005-08-08	801040	钢铁	23	7.05	1	1	1.16
3485	2005-08-08	801050	有色金属	53	17.65	8	3	1.61
3486	2005-08-08	801080	电子	50	27.07	9	0	1.74
3487	2005-08-08	801110	家用电器	18	24.05	3	1	1.28
3488	2005-08-08	801120	食品饮料	41	27.54	6	4	1.51
3489	2005-08-08	801130	纺织服装	23	18.89	5	3	1.8
3490	2005-08-08	801140	轻工制造	31	23.67	2	2	1.53
3491	2005-08-08	801150	医药生物	113	26.37	23	7	1.83
3492	2005-08-08	801160	公用事业	90	22.21	18	2	1.49
3493	2005-08-08	801170	交通运输	57	21.96	5	1	1.91
3494	2005-08-08	801180	房地产	113	19.18	26	8	1.73
3495	2005-08-08	801200	商业贸易	64	26.1	5	8	1.6
3496	2005-08-08	801210	休闲服务	20	26.54	5	2	1.7
3497	2005-08-08	801230	综合	27	29.1	4	1	2.55
3498	2005-08-08	801710	建筑材料	26	20.7	6	1	1.37
3499	2005-08-08	801720	建筑装饰	27	22.61	8	2	1.82
3500	2005-08-08	801730	电气设备	37	22.19	3	4	1.81
3501	2005-08-08	801740	国防军工	32	32.66	8	1	1.55
3502	2005-08-08	801750	计算机	29	29.74	2	1	2.39
3503	2005-08-08	801760	传媒	44	32.23	17	3	1.77
3504	2005-08-08	801770	通信	25	27.56	3	2	1.24
3505	2005-08-08	801780	银行	5	19.24	0	0	2.42
3506	2005-08-08	801790	非银金融	38	17.61	11	3	1.54
3507	2005-08-08	801880	汽车	55	17.6	12	3	1.87
3508	2005-08-08	801890	机械设备	63	19.91	7	2	1.41
3509	2005-08-09	801003	申万A指	1274	21.23	220	77	1.65
3510	2005-08-09	801010	农林牧渔	36	25.96	7	3	1.5
3511	2005-08-09	801020	采掘	37	14.47	6	1	1.68
3512	2005-08-09	801030	化工	97	19.35	10	6	1.46
3513	2005-08-09	801040	钢铁	23	7.11	1	1	1.18
3514	2005-08-09	801050	有色金属	53	17.87	8	3	1.64
3515	2005-08-09	801080	电子	50	27.65	9	0	1.78
3516	2005-08-09	801110	家用电器	18	24.28	3	1	1.29
3517	2005-08-09	801120	食品饮料	41	27.66	6	4	1.54
3518	2005-08-09	801130	纺织服装	23	18.73	5	3	1.82
3519	2005-08-09	801140	轻工制造	31	22.94	2	2	1.55
3520	2005-08-09	801150	医药生物	113	26.35	24	7	1.86
3521	2005-08-09	801160	公用事业	90	22.26	18	2	1.5
3522	2005-08-09	801170	交通运输	57	22.29	5	1	1.94
3523	2005-08-09	801180	房地产	113	19.27	26	9	1.77
3524	2005-08-09	801200	商业贸易	64	26.36	5	8	1.62
3525	2005-08-09	801210	休闲服务	20	27.12	5	2	1.74
3526	2005-08-09	801230	综合	27	29.65	4	1	2.6
3527	2005-08-09	801710	建筑材料	26	20.52	6	1	1.39
3528	2005-08-09	801720	建筑装饰	27	22.95	8	2	1.85
3529	2005-08-09	801730	电气设备	37	22.31	3	4	1.86
3530	2005-08-09	801740	国防军工	32	33.06	7	2	1.58
3531	2005-08-09	801750	计算机	29	30.02	2	1	2.42
3532	2005-08-09	801760	传媒	44	32.95	17	3	1.82
3533	2005-08-09	801770	通信	25	28.0	3	2	1.26
3534	2005-08-09	801780	银行	5	19.3	0	0	2.43
3535	2005-08-09	801790	非银金融	38	18.09	11	3	1.56
3536	2005-08-09	801880	汽车	55	17.64	12	3	1.89
3537	2005-08-09	801890	机械设备	63	20.16	7	2	1.43
3538	2005-08-10	801003	申万A指	1274	21.39	220	79	1.67
3539	2005-08-10	801010	农林牧渔	36	25.53	7	4	1.52
3540	2005-08-10	801020	采掘	37	14.43	6	1	1.69
3541	2005-08-10	801030	化工	97	19.56	10	6	1.47
3542	2005-08-10	801040	钢铁	23	6.98	1	1	1.18
3543	2005-08-10	801050	有色金属	53	18.03	8	3	1.66
3544	2005-08-10	801080	电子	50	28.03	9	0	1.8
3545	2005-08-10	801110	家用电器	18	24.57	3	1	1.3
3546	2005-08-10	801120	食品饮料	41	28.39	6	4	1.55
3547	2005-08-10	801130	纺织服装	23	19.18	5	3	1.83
3548	2005-08-10	801140	轻工制造	31	23.13	2	2	1.57
3549	2005-08-10	801150	医药生物	113	26.45	24	8	1.88
3550	2005-08-10	801160	公用事业	90	22.89	18	1	1.53
3551	2005-08-10	801170	交通运输	57	22.4	5	1	1.96
3552	2005-08-10	801180	房地产	113	19.4	26	9	1.78
3553	2005-08-10	801200	商业贸易	64	26.53	5	8	1.64
3554	2005-08-10	801210	休闲服务	20	25.61	5	3	1.75
3555	2005-08-10	801230	综合	27	29.54	4	1	2.65
3556	2005-08-10	801710	建筑材料	26	21.09	6	1	1.43
3557	2005-08-10	801720	建筑装饰	27	23.24	8	2	1.83
